 "ZEIT[h]" "NOVF  1" "NOVF  2"
 1191.833     0.000     0.000
 1192.000     0.000     0.000
 1192.167     0.000     0.000
 1192.333     0.000     0.000
 1192.500     0.000     0.000
 1192.667     0.000     0.000
 1192.833     0.000     0.000
 1193.000     0.000     0.000
 1193.167     0.000     0.000
 1193.333     0.000     0.000
 1193.500     0.000     0.000
 1193.667     0.000     0.000
 1193.833     0.000     0.000
 1194.000     0.000     0.000
 1194.167     0.000     0.000
 1194.333     0.000     0.000
 1194.500     0.000     0.000
 1194.667     0.000     0.000
 1194.833     0.000     0.000
 1195.000     0.000     0.000
 1195.167     0.000     0.000
 1195.333     0.000     0.000
 1195.500     0.000     0.000
 1195.667     0.000     0.000
 1195.833     0.000     0.000
 1196.000     0.000     0.000
 1196.167     0.000     0.000
 1196.333     0.000     0.000
 1196.500     0.000     0.000
 1196.667     0.000     0.000
 1196.833     0.000     0.000
 1197.000     0.000     0.000
 1197.167     0.000     0.000
 1197.333     0.000     0.000
 1197.500     0.000     0.000
 1197.667     0.000     0.000
 1197.833     0.000     0.000
 1198.000     0.000     0.000
 1198.167     0.000     0.000
 1198.333     0.000     0.000
 1198.500     0.000     0.000
 1198.667     0.000     0.000
 1198.833     0.000     0.000
 1199.000     0.000     0.000
 1199.167     0.000     0.000
 1199.333     0.000     0.000
 1199.500     0.000     0.000
 1199.667     0.000     0.000
 1199.833     0.000     0.000
 1200.000     0.000     0.000
 1200.167     0.000     0.000
 1200.333     0.000     0.000
 1200.500     0.000     0.000
 1200.667     0.000     0.000
 1200.833     0.000     0.000
 1201.000     0.000     0.000
 1201.167     0.000     0.000
 1201.333     0.000     0.000
 1201.500     0.000     0.000
 1201.667     0.000     0.000
 1201.833     0.000     0.000
 1202.000     0.000     0.000
 1202.167     0.000     0.000
 1202.333     0.000     0.000
 1202.500     0.000     0.000
 1202.667     0.000     0.000
 1202.833     0.000     0.000
 1203.000     0.000     0.000
 1203.167     0.000     0.000
 1203.333     0.000     0.000
 1203.500     0.000     0.000
 1203.667     0.000     0.000
 1203.833     0.000     0.000
 1204.000     0.000     0.000
 1204.167     0.000     0.000
 1204.333     0.000     0.000
 1204.500     0.000     0.000
 1204.667     0.000     0.000
 1204.833     0.000     0.000
 1205.000     0.000     0.000
 1205.167     0.000     0.000
 1205.333     0.000     0.000
 1205.500     0.000     0.000
 1205.667     0.000     0.000
 1205.833     0.000     0.000
 1206.000     0.000     0.000
 1206.167     0.000     0.000
 1206.333     0.000     0.000
 1206.500     0.000     0.000
 1206.667     0.000     0.000
 1206.833     0.000     0.000
 1207.000     0.000     0.000
 1207.167     0.000     0.000
 1207.333     0.000     0.000
 1207.500     0.000     0.000
 1207.667     0.000     0.000
 1207.833     0.000     0.000
 1208.000     0.000     0.000
 1208.167     0.000     0.000
 1208.333     0.000     0.000
 1208.500     0.000     0.000
 1208.667     0.000     0.000
 1208.833     0.000     0.000
 1209.000     0.000     0.000
 1209.167     0.000     0.000
 1209.333     0.000     0.000
 1209.500     0.000     0.000
 1209.667     0.000     0.000
 1209.833     0.000     0.000
 1210.000     0.000     0.000
 1210.167     0.000     0.000
 1210.333     0.000     0.000
 1210.500     0.000     0.000
 1210.667     0.000     0.000
 1210.833     0.000     0.000
 1211.000     0.000     0.000
 1211.167     0.000     0.000
 1211.333     0.000     0.000
 1211.500     0.000     0.000
 1211.667     0.000     0.000
 1211.833     0.000     0.000
 1212.000     0.000     0.000
 1212.167     0.000     0.000
 1212.333     0.000     0.000
 1212.500     0.000     0.000
 1212.667     0.000     0.000
 1212.833     0.000     0.000
 1213.000     0.000     0.000
 1213.167     0.000     0.000
 1213.333     0.000     0.000
 1213.500     0.000     0.000
 1213.667     0.000     0.000
 1213.833     0.000     0.000
 1214.000     0.000     0.000
 1214.167     0.000     0.000
 1214.333     0.000     0.000
 1214.500     0.000     0.000
 1214.667     0.000     0.000
 1214.833     0.000     0.000
 1215.000     0.000     0.000
 1215.167     0.000     0.000
 1215.333     0.000     0.000
 1215.500     0.000     0.000
 1215.667     0.000     0.000
 1215.833     0.000     0.000
 1216.000     0.000     0.000
 1216.167     0.000     0.000
 1216.333     0.000     0.000
 1216.500     0.000     0.000
 1216.667     0.000     0.000
 1216.833     0.000     0.000
 1217.000     0.000     0.000
 1217.167     0.000     0.000
 1217.333     0.000     0.000
 1217.500     0.000     0.000
 1217.667     0.000     0.000
 1217.833     0.000     0.000
 1218.000     0.000     0.000
 1218.167     0.000     0.000
 1218.333     0.000     0.000
 1218.500     0.000     0.000
 1218.667     0.000     0.000
 1218.833     0.000     0.000
 1219.000     0.000     0.000
 1219.167     0.000     0.000
 1219.333     0.000     0.000
 1219.500     0.000     0.000
 1219.667     0.000     0.000
 1219.833     0.000     0.000
 1220.000     0.000     0.000
 1220.167     0.000     0.000
 1220.333     0.000     0.000
 1220.500     0.000     0.000
 1220.667     0.000     0.000
 1220.833     0.000     0.000
 1221.000     0.000     0.000
 1221.167     0.000     0.000
 1221.333     0.000     0.000
 1221.500     0.000     0.000
 1221.667     0.000     0.000
 1221.833     0.000     0.000
 1222.000     0.000     0.000
 1222.167     0.000     0.000
 1222.333     0.000     0.000
 1222.500     0.000     0.000
 1222.667     0.000     0.000
 1222.833     0.000     0.000
 1223.000     0.000     0.000
 1223.167     0.000     0.000
 1223.333     0.000     0.000
 1223.500     0.000     0.000
 1223.667     0.000     0.000
 1223.833     0.000     0.000
 1224.000     0.000     0.000
 1224.167     0.000     0.000
 1224.333     0.000     0.000
 1224.500     0.000     0.000
 1224.667     0.000     0.000
 1224.833     0.000     0.000
 1225.000     0.000     0.000
 1225.167     0.000     0.000
 1225.333     0.000     0.000
 1225.500     0.000     0.000
 1225.667     0.000     0.000
 1225.833     0.000     0.000
 1226.000     0.000     0.000
 1226.167     0.000     0.000
 1226.333     0.000     0.000
 1226.500     0.000     0.000
 1226.667     0.000     0.000
 1226.833     0.000     0.000
 1227.000     0.000     0.000
 1227.167     0.000     0.000
 1227.333     0.000     0.000
 1227.500     0.000     0.000
 1227.667     0.000     0.000
 1227.833     0.000     0.000
 1228.000     0.000     0.000
 1228.167     0.000     0.000
 1228.333     0.000     0.000
 1228.500     0.000     0.000
 1228.667     0.000     0.000
 1228.833     0.000     0.000
 1229.000     0.000     0.000
 1229.167     0.000     0.000
 1229.333     0.000     0.000
 1229.500     0.000     0.000
 1229.667     0.000     0.000
 1229.833     0.000     0.000
 1230.000     0.000     0.000
 1230.167     0.000     0.000
 1230.333     0.000     0.000
 1230.500     0.000     0.000
 1230.667     0.000     0.000
 1230.833     0.000     0.000
 1231.000     0.000     0.000
 1231.167     0.000     0.000
 1231.333     0.000     0.000
 1231.500     0.000     0.000
 1231.667     0.000     0.000
 1231.833     0.000     0.000
 1232.000     0.000     0.000
 1232.167     0.000     0.000
 1232.333     0.000     0.000
 1232.500     0.000     0.000
 1232.667     0.000     0.000
 1232.833     0.000     0.000
 1233.000     0.000     0.000
 1233.167     0.000     0.000
 1233.333     0.000     0.000
 1233.500     0.000     0.000
 1233.667     0.000     0.000
 1233.833     0.000     0.000
 1234.000     0.000     0.000
 1234.167     0.000     0.000
 1234.333     0.000     0.000
 1234.500     0.000     0.000
 1234.667     0.000     0.000
 1234.833     0.000     0.000
 1235.000     0.000     0.000
 1235.167     0.000     0.000
 1235.333     0.000     0.000
 1235.500     0.000     0.000
 1235.667     0.000     0.000
 1235.833     0.000     0.000
 1236.000     0.000     0.000
 1236.167     0.000     0.000
 1236.333     0.000     0.000
 1236.500     0.000     0.000
 1236.667     0.000     0.000
 1236.833     0.000     0.000
 1237.000     0.000     0.000
 1237.167     0.000     0.000
 1237.333     0.000     0.000
 1237.500     0.000     0.000
 1237.667     0.000     0.000
 1237.833     0.000     0.000
 1238.000     0.000     0.000
 1238.167     0.000     0.000
 1238.333     0.000     0.000
 1238.500     0.000     0.000
 1238.667     0.000     0.000
 1238.833     0.000     0.000
 1239.000     0.000     0.000
 1239.167     0.000     0.000
 1239.333     0.000     0.000
 1239.500     0.000     0.000
 1239.667     0.000     0.000
 1239.833     0.000     0.000
 1240.000     0.000     0.000
 1240.167     0.000     0.000
 1240.333     0.000     0.000
 1240.500     0.000     0.000
 1240.667     0.000     0.000
 1240.833     0.000     0.000
 1241.000     0.000     0.000
 1241.167     0.000     0.000
 1241.333     0.000     0.000
 1241.500     0.000     0.000
 1241.667     0.000     0.000
 1241.833     0.000     0.000
 1242.000     0.000     0.000
 1242.167     0.000     0.000
 1242.333     0.000     0.000
 1242.500     0.000     0.000
 1242.667     0.000     0.000
 1242.833     0.000     0.000
 1243.000     0.000     0.000
 1243.167     0.000     0.000
 1243.333     0.000     0.000
 1243.500     0.000     0.000
 1243.667     0.000     0.000
 1243.833     0.000     0.000
 1244.000     0.000     0.000
 1244.167     0.000     0.000
 1244.333     0.000     0.000
 1244.500     0.000     0.000
 1244.667     0.000     0.000
 1244.833     0.000     0.000
 1245.000     0.000     0.000
 1245.167     0.000     0.000
 1245.333     0.000     0.000
 1245.500     0.000     0.000
 1245.667     0.000     0.000
 1245.833     0.000     0.000
 1246.000     0.000     0.000
 1246.167     0.000     0.000
 1246.333     0.000     0.000
 1246.500     0.000     0.000
 1246.667     0.000     0.000
 1246.833     0.000     0.000
 1247.000     0.000     0.000
 1247.167     0.000     0.000
 1247.333     0.000     0.000
 1247.500     0.000     0.000
 1247.667     0.000     0.000
 1247.833     0.000     0.000
 1248.000     0.000     0.000
 1248.167     0.000     0.000
 1248.333     0.000     0.000
 1248.500     0.000     0.000
 1248.667     0.000     0.000
 1248.833     0.000     0.000
 1249.000     0.000     0.000
 1249.167     0.000     0.000
 1249.333     0.000     0.000
 1249.500     0.000     0.000
 1249.667     0.000     0.000
 1249.833     0.000     0.000
 1250.000     0.000     0.000
 1250.167     0.000     0.000
 1250.333     0.000     0.000
 1250.500     0.000     0.000
 1250.667     0.000     0.000
 1250.833     0.000     0.000
 1251.000     0.000     0.000
 1251.167     0.000     0.000
 1251.333     0.000     0.000
 1251.500     0.000     0.000
 1251.667     0.000     0.000
 1251.833     0.000     0.000
 1252.000     0.000     0.000
 1252.167     0.000     0.000
 1252.333     0.000     0.000
 1252.500     0.000     0.000
 1252.667     0.000     0.000
 1252.833     0.000     0.000
 1253.000     0.000     0.000
 1253.167     0.000     0.000
 1253.333     0.000     0.000
 1253.500     0.000     0.000
 1253.667     0.000     0.000
 1253.833     0.000     0.000
 1254.000     0.000     0.000
 1254.167     0.000     0.000
 1254.333     0.000     0.000
 1254.500     0.000     0.000
 1254.667     0.000     0.000
 1254.833     0.000     0.000
 1255.000     0.000     0.000
 1255.167     0.000     0.000
 1255.333     0.000     0.000
 1255.500     0.000     0.000
 1255.667     0.000     0.000
 1255.833     0.000     0.000
 1256.000     0.000     0.000
 1256.167     0.000     0.000
 1256.333     0.000     0.000
 1256.500     0.000     0.000
 1256.667     0.000     0.000
 1256.833     0.000     0.000
 1257.000     0.000     0.000
 1257.167     0.000     0.000
 1257.333     0.000     0.000
 1257.500     0.000     0.000
 1257.667     0.000     0.000
 1257.833     0.000     0.000
 1258.000     0.000     0.000
 1258.167     0.000     0.000
 1258.333     0.000     0.000
 1258.500     0.000     0.000
 1258.667     0.000     0.000
 1258.833     0.000     0.000
 1259.000     0.000     0.000
 1259.167     0.000     0.000
 1259.333     0.000     0.000
 1259.500     0.000     0.000
 1259.667     0.000     0.000
 1259.833     0.000     0.000
 1260.000     0.000     0.000
 1260.167     0.000     0.000
 1260.333     0.000     0.000
 1260.500     0.000     0.000
 1260.667     0.000     0.000
 1260.833     0.000     0.000
 1261.000     0.000     0.000
 1261.167     0.000     0.000
 1261.333     0.000     0.000
 1261.500     0.000     0.000
 1261.667     0.000     0.000
 1261.833     0.000     0.000
 1262.000     0.000     0.000
 1262.167     0.000     0.000
 1262.333     0.000     0.000
 1262.500     0.000     0.000
 1262.667     0.000     0.000
 1262.833     0.000     0.000
 1263.000     0.000     0.000
 1263.167     0.000     0.000
 1263.333     0.000     0.000
 1263.500     0.000     0.000
 1263.667     0.000     0.000
 1263.833     0.000     0.000
 1264.000     0.000     0.000
 1264.167     0.000     0.000
 1264.333     0.000     0.000
 1264.500     0.000     0.000
 1264.667     0.000     0.000
 1264.833     0.000     0.000
 1265.000     0.000     0.000
 1265.167     0.000     0.000
 1265.333     0.000     0.000
 1265.500     0.000     0.000
 1265.667     0.000     0.000
 1265.833     0.000     0.000
 1266.000     0.000     0.000
 1266.167     0.000     0.000
 1266.333     0.000     0.000
 1266.500     0.000     0.000
 1266.667     0.000     0.000
 1266.833     0.000     0.000
 1267.000     0.000     0.000
 1267.167     0.000     0.000
 1267.333     0.000     0.000
 1267.500     0.000     0.000
 1267.667     0.000     0.000
 1267.833     0.000     0.000
 1268.000     0.000     0.000
 1268.167     0.000     0.000
 1268.333     0.000     0.000
 1268.500     0.000     0.000
 1268.667     0.000     0.000
 1268.833     0.000     0.000
 1269.000     0.000     0.000
 1269.167     0.000     0.000
 1269.333     0.000     0.000
 1269.500     0.000     0.000
 1269.667     0.000     0.000
 1269.833     0.000     0.000
 1270.000     0.000     0.000
 1270.167     0.000     0.000
 1270.333     0.000     0.000
 1270.500     0.000     0.000
 1270.667     0.000     0.000
 1270.833     0.000     0.000
 1271.000     0.000     0.000
 1271.167     0.000     0.000
 1271.333     0.000     0.000
 1271.500     0.000     0.000
 1271.667     0.000     0.000
 1271.833     0.000     0.000
 1272.000     0.000     0.000
 1272.167     0.000     0.000
 1272.333     0.000     0.000
 1272.500     0.000     0.000
 1272.667     0.000     0.000
 1272.833     0.000     0.000
 1273.000     0.000     0.000
 1273.167     0.000     0.000
 1273.333     0.000     0.000
 1273.500     0.000     0.000
 1273.667     0.000     0.000
 1273.833     0.000     0.000
 1274.000     0.000     0.000
 1274.167     0.000     0.000
 1274.333     0.000     0.000
 1274.500     0.000     0.000
 1274.667     0.000     0.000
 1274.833     0.000     0.000
 1275.000     0.000     0.000
 1275.167     0.000     0.000
 1275.333     0.000     0.000
